timestamps,TP9,AF7,AF8,TP10,Right AUX
1587068790.530,-17.578,-107.910,-156.738,-30.762,0.000
1587068790.534,-108.887,-683.594,-515.137,-41.016,0.000
1587068790.538,-58.594,-41.016,-76.172,-64.941,0.000
1587068790.542,42.480,634.766,253.418,-56.641,0.000
1587068790.546,12.695,335.449,52.246,-24.902,0.000
1587068790.550,-113.281,-337.402,-352.051,-35.156,0.000
1587068790.553,-104.980,-256.836,-285.156,-52.734,0.000
1587068790.557,20.508,311.523,60.059,-42.969,0.000
1587068790.561,31.250,435.059,176.758,-24.414,0.000
1587068790.565,-87.402,45.410,-88.379,-28.809,0.000
1587068790.569,-116.211,-444.336,-454.102,-48.828,0.000
1587068790.573,8.789,-16.113,-65.918,-37.598,0.000
1587068790.577,64.453,-18.066,-99.121,-23.438,0.000
1587068790.581,-69.336,-479.492,-443.359,-48.828,0.000
1587068790.585,-159.668,-141.113,-291.504,-65.430,0.000
1587068790.589,-50.293,50.293,-108.887,-56.152,0.000
1587068790.592,35.645,410.645,190.918,-43.945,0.000
1587068790.596,-42.969,447.266,164.062,-43.945,0.000
1587068790.600,-122.070,-20.020,-96.191,-46.875,0.000
1587068790.604,-55.176,-168.457,-238.281,-40.039,0.000
1587068790.608,44.922,158.203,3.418,-52.734,0.000
1587068790.612,5.371,347.168,101.562,-42.480,0.000
1587068790.616,-104.980,-306.641,-306.152,-32.227,0.000
1587068790.620,-79.102,-793.945,-557.617,-25.391,0.000
1587068790.624,32.227,-381.836,-228.516,-21.973,0.000
1587068790.628,33.691,478.027,255.371,-23.926,0.000
1587068790.632,-76.172,219.238,-57.617,-21.973,0.000
1587068790.635,-102.539,-442.383,-421.387,-29.785,0.000
1587068790.639,16.113,-111.328,-100.586,-19.043,0.000
1587068790.643,62.988,414.551,214.844,-10.742,0.000
1587068790.647,-50.781,143.066,-13.672,-13.672,0.000
1587068790.651,-130.859,-356.445,-358.887,-33.203,0.000
1587068790.655,-39.551,-139.160,-158.203,-48.828,0.000
1587068790.659,54.688,449.707,202.148,-28.320,0.000
1587068790.663,-15.625,233.398,-7.324,-33.203,0.000
1587068790.667,-112.305,-689.941,-542.480,-35.645,0.000
1587068790.671,-73.730,-446.777,-286.133,-35.645,0.000
1587068790.675,31.250,574.219,249.023,-44.434,0.000
1587068790.678,32.227,483.398,98.633,-31.250,0.000
1587068790.682,-89.355,-224.609,-309.570,-33.203,0.000
1587068790.686,-102.539,-281.738,-343.262,-47.363,0.000
1587068790.690,13.184,323.730,84.473,-43.457,0.000
1587068790.694,33.691,416.016,135.254,-22.949,0.000
1587068790.698,-70.312,-149.902,-245.117,-8.789,0.000
1587068790.702,-115.723,-269.531,-305.664,-13.184,0.000
1587068790.706,-15.625,174.805,43.457,-35.156,0.000
1587068790.710,64.941,104.004,0.977,-18.555,0.000
1587068790.714,-23.438,-343.750,-325.195,5.859,0.000
1587068790.717,-124.512,-235.840,-313.477,-33.203,0.000
1587068790.721,-46.875,74.707,-87.402,-50.293,0.000
1587068790.725,46.875,213.867,77.148,-30.273,0.000
1587068790.729,-20.020,172.363,39.062,-24.414,0.000
1587068790.733,-119.629,-126.953,-217.285,-26.855,0.000
1587068790.737,-72.266,-403.809,-408.691,-27.832,0.000
1587068790.741,35.645,68.359,24.902,-28.809,0.000
1587068790.745,14.648,429.688,211.426,-15.137,0.000
1587068790.749,-109.375,55.664,-115.234,-30.762,0.000
1587068790.753,-120.605,-323.242,-382.812,-53.223,0.000
1587068790.757,-5.859,-105.957,-206.055,-46.387,0.000
1587068790.760,26.855,166.016,42.480,-38.086,0.000
1587068790.764,-74.707,15.625,-102.539,-39.551,0.000
1587068790.768,-125.000,-303.223,-382.324,-39.551,0.000
1587068790.772,-31.738,-514.648,-326.172,-36.133,0.000
1587068790.776,36.133,166.504,90.820,-47.363,0.000
1587068790.780,-45.410,468.750,129.395,-45.898,0.000
1587068790.784,-132.812,-241.211,-306.152,-42.480,0.000
1587068790.788,-51.758,-236.328,-230.469,-41.992,0.000
1587068790.792,49.805,453.125,214.355,-43.457,0.000
1587068790.796,-17.090,520.020,183.594,-20.996,0.000
1587068790.800,-128.418,-294.434,-312.500,-15.137,0.000
1587068790.803,-92.285,-661.621,-502.930,-41.992,0.000
1587068790.807,25.391,125.000,19.531,-49.805,0.000
1587068790.811,7.812,551.270,224.121,-33.691,0.000
1587068790.815,-116.699,-303.223,-262.695,-28.809,0.000
1587068790.819,-129.395,-561.035,-420.410,-53.223,0.000
1587068790.823,-4.883,245.605,60.547,-50.781,0.000
1587068790.827,25.391,389.648,148.438,-40.039,0.000
1587068790.831,-79.102,-475.586,-392.090,-25.391,0.000
1587068790.835,-132.324,-809.570,-596.680,-37.598,0.000
1587068790.839,-51.758,76.172,-47.852,-65.918,0.000
1587068790.842,48.340,590.820,234.375,-45.898,0.000
1587068790.846,-27.832,250.000,-32.715,-24.902,0.000
1587068790.850,-134.766,-442.383,-411.133,-29.297,0.000
1587068790.854,-67.383,-242.188,-226.074,-40.527,0.000
1587068790.858,43.945,442.871,131.836,-35.645,0.000
1587068790.862,0.977,-16.602,-124.023,-20.020,0.000
1587068790.866,-120.117,-396.484,-356.445,-37.109,0.000
1587068790.870,-93.750,-144.531,-308.105,-57.129,0.000
1587068790.874,21.973,55.664,-107.910,-44.434,0.000
1587068790.878,18.555,371.094,176.270,-44.922,0.000
1587068790.882,-96.191,141.113,-49.316,-47.363,0.000
1587068790.885,-116.699,-166.504,-302.246,-42.480,0.000
1587068790.889,15.625,-36.621,-208.496,-25.879,0.000
1587068790.893,63.477,298.340,63.477,-20.996,0.000
1587068790.897,-60.059,-49.805,-146.973,-35.156,0.000
1587068790.901,-130.859,-458.008,-400.879,-51.758,0.000
1587068790.905,-25.391,-304.199,-345.703,-39.551,0.000
1587068790.909,54.688,99.121,-106.934,-22.949,0.000
1587068790.913,-33.203,422.852,128.906,-34.180,0.000
1587068790.917,-128.906,-43.457,-229.004,-57.129,0.000
1587068790.921,-68.359,-556.641,-488.770,-46.875,0.000
1587068790.925,49.316,-314.941,-229.492,-20.020,0.000
1587068790.928,20.508,338.379,129.395,-20.508,0.000
1587068790.932,-108.887,-85.938,-249.512,-29.297,0.000
1587068790.936,-102.539,-338.379,-386.230,-33.203,0.000
1587068790.940,24.414,236.816,35.645,-14.648,0.000
1587068790.944,39.551,430.176,153.320,-20.020,0.000
1587068790.948,-85.938,-101.074,-204.102,-45.410,0.000
1587068790.952,-127.441,-473.633,-416.016,-60.547,0.000
1587068790.956,-25.391,77.148,-14.648,-53.711,0.000
1587068790.960,31.250,673.340,277.344,-32.227,0.000
1587068790.964,-39.062,208.984,-88.867,-15.137,0.000
1587068790.967,-103.516,-752.441,-574.219,-14.648,0.000
1587068790.971,-37.598,-276.367,-158.203,-36.621,0.000
1587068790.975,40.039,755.859,321.289,-41.504,0.000
1587068790.979,-18.555,298.340,-28.809,-17.090,0.000
1587068790.983,-108.887,-500.000,-463.867,-12.207,0.000
1587068790.987,-73.242,-183.105,-204.102,-27.344,0.000
1587068790.991,22.461,350.586,149.902,-42.480,0.000
1587068790.995,20.020,90.820,-91.309,-13.184,0.000
1587068790.999,-98.145,-613.281,-490.723,-12.207,0.000
1587068791.003,-115.723,-256.348,-265.625,-59.570,0.000
1587068791.007,-6.348,381.836,54.688,-52.246,0.000
1587068791.010,15.625,475.586,191.406,-41.504,0.000
1587068791.014,-84.473,68.359,-69.336,-38.574,0.000
1587068791.018,-110.352,-413.574,-411.133,-29.297,0.000
1587068791.022,1.465,-61.035,-134.766,-39.062,0.000
1587068791.026,42.969,436.523,206.543,-29.297,0.000
1587068791.030,-57.129,301.270,96.680,-20.508,0.000
1587068791.034,-132.812,-116.211,-246.582,-37.109,0.000
1587068791.038,-61.035,-205.078,-334.961,-33.691,0.000
1587068791.042,48.340,-181.152,-231.934,-19.043,0.000
1587068791.046,-8.789,-200.195,-251.953,-16.113,0.000
1587068791.050,-126.953,-207.031,-309.570,-31.250,0.000
1587068791.053,-80.078,-225.586,-345.703,-42.480,0.000
1587068791.057,31.738,257.324,-12.207,-44.434,0.000
1587068791.061,8.301,515.625,147.461,-36.133,0.000
1587068791.065,-109.863,-20.020,-229.492,-32.715,0.000
1587068791.069,-104.004,-425.293,-447.266,-33.691,0.000
1587068791.073,9.277,-19.043,-149.414,-36.133,0.000
1587068791.077,29.297,553.223,222.168,-42.480,0.000
1587068791.081,-73.730,235.840,-39.062,-42.480,0.000
1587068791.085,-128.906,-730.957,-600.586,-45.410,0.000
1587068791.089,-40.039,-579.590,-393.066,-49.805,0.000
1587068791.092,36.133,529.297,221.191,-34.180,0.000
1587068791.096,-40.527,445.312,66.406,-26.367,0.000
1587068791.100,-129.883,-557.617,-481.934,-43.945,0.000
1587068791.104,-67.871,-535.645,-419.922,-48.828,0.000
1587068791.108,36.133,374.023,93.750,-43.945,0.000
1587068791.112,20.020,360.840,87.891,-20.020,0.000
1587068791.116,-96.191,-233.398,-298.828,-35.645,0.000
1587068791.120,-102.051,-226.074,-320.801,-58.594,0.000
1587068791.124,13.672,386.230,103.027,-38.086,0.000
1587068791.128,25.391,586.914,190.430,-30.273,0.000
1587068791.132,-101.562,-178.711,-271.973,-44.922,0.000
1587068791.135,-134.766,-495.117,-374.023,-50.781,0.000
1587068791.139,-8.301,214.355,25.391,-55.664,0.000
1587068791.143,51.270,490.723,137.207,-23.926,0.000
1587068791.147,-61.035,23.438,-140.137,-13.184,0.000
1587068791.151,-134.277,-240.723,-335.449,-38.086,0.000
1587068791.155,-40.527,141.602,-27.832,-46.875,0.000
1587068791.159,41.504,388.184,142.090,-38.086,0.000
1587068791.163,-15.137,-372.559,-320.312,-13.184,0.000
1587068791.167,-118.652,-597.656,-461.426,-29.297,0.000
1587068791.171,-70.312,43.945,-112.305,-43.945,0.000
1587068791.175,41.504,278.320,67.871,-29.297,0.000
1587068791.178,4.395,19.043,-152.832,-32.715,0.000
1587068791.182,-118.652,-228.027,-353.516,-56.152,0.000
1587068791.186,-101.562,-62.012,-234.863,-52.246,0.000
1587068791.190,36.133,-52.734,-196.777,-20.508,0.000
1587068791.194,44.922,-3.906,-98.145,-2.930,0.000
1587068791.198,-88.867,98.145,-53.223,-6.348,0.000
1587068791.202,-117.676,-205.566,-350.586,-27.832,0.000
1587068791.206,13.184,-381.836,-402.832,-30.273,0.000
1587068791.210,60.059,-66.406,-136.719,-22.461,0.000
1587068791.214,-56.641,375.977,107.910,-27.832,0.000
1587068791.217,-129.883,-113.770,-295.410,-35.156,0.000
1587068791.221,-33.203,-257.812,-380.371,-43.457,0.000
1587068791.225,62.012,208.984,-15.625,-34.180,0.000
1587068791.229,-7.324,250.488,42.969,-23.438,0.000
1587068791.233,-111.816,-127.441,-280.273,-31.250,0.000
1587068791.237,-58.594,-618.652,-487.305,-20.996,0.000
1587068791.241,44.434,20.508,3.906,-20.020,0.000
1587068791.245,4.395,738.281,225.098,-31.250,0.000
1587068791.249,-104.980,-115.723,-308.594,-26.855,0.000
1587068791.253,-95.703,-401.367,-382.812,-35.645,0.000
1587068791.257,20.020,239.258,42.969,-41.016,0.000
1587068791.260,42.969,541.504,181.641,-25.879,0.000
1587068791.264,-80.566,-31.738,-173.828,-24.902,0.000
1587068791.268,-129.395,-454.102,-458.984,-40.039,0.000
1587068791.272,-16.113,-107.422,-218.750,-40.039,0.000
1587068791.276,55.176,434.082,175.781,-23.438,0.000
1587068791.280,-41.504,1.465,-141.602,-12.207,0.000
1587068791.284,-130.859,-745.605,-591.797,-22.461,0.000
1587068791.288,-61.035,-93.262,-136.719,-35.645,0.000
1587068791.292,54.688,618.652,232.422,-36.621,0.000
1587068791.296,8.301,189.453,-40.039,-23.438,0.000
1587068791.300,-117.676,-580.566,-458.496,-14.160,0.000
1587068791.303,-84.473,-329.102,-346.191,-26.855,0.000
1587068791.307,27.832,311.523,41.016,-41.992,0.000
1587068791.311,6.348,247.070,9.766,-26.855,0.000
1587068791.315,-110.840,-203.125,-326.172,-32.715,0.000
1587068791.319,-110.352,-435.547,-466.797,-41.504,0.000
1587068791.323,2.930,19.531,-113.281,-33.691,0.000
1587068791.327,38.086,-67.871,-172.363,-10.254,0.000
1587068791.331,-79.102,-482.422,-430.176,-8.789,0.000
1587068791.335,-131.348,-87.402,-277.832,-35.156,0.000
1587068791.339,-9.277,70.801,-224.121,-26.855,0.000
1587068791.342,60.059,135.742,-61.035,-16.113,0.000
1587068791.346,-36.133,202.148,-13.672,-17.090,0.000
1587068791.350,-128.418,22.461,-206.055,-46.387,0.000
1587068791.354,-61.523,-214.355,-387.695,-48.828,0.000
1587068791.358,64.453,83.008,-117.676,-17.090,0.000
1587068791.362,24.902,463.379,118.652,-7.324,0.000
1587068791.366,-114.258,-104.492,-266.602,-27.832,0.000
1587068791.370,-88.379,-636.230,-546.875,-28.320,0.000
1587068791.374,30.273,-176.270,-261.230,-30.273,0.000
1587068791.378,31.738,523.926,172.852,-24.902,0.000
1587068791.382,-73.242,255.371,-62.500,-18.555,0.000
1587068791.385,-104.004,-538.574,-518.066,-35.645,0.000
1587068791.389,16.602,-289.551,-221.680,-32.715,0.000
1587068791.393,55.664,502.441,187.012,-28.809,0.000
1587068791.397,-69.824,20.508,-218.262,-37.109,0.000
1587068791.401,-122.559,-359.375,-405.762,-52.734,0.000
1587068791.405,-14.648,151.367,4.395,-51.270,0.000
1587068791.409,67.871,657.227,242.188,-38.574,0.000
1587068791.413,-11.230,300.293,-27.832,-17.090,0.000
1587068791.417,-119.141,-681.152,-549.316,-19.043,0.000
1587068791.421,-54.199,-468.262,-307.617,-20.508,0.000
1587068791.425,57.129,671.387,280.273,-21.484,0.000
1587068791.428,-3.418,562.012,98.145,-33.203,0.000
1587068791.432,-125.488,-202.637,-340.820,-44.922,0.000
1587068791.436,-114.258,-150.391,-251.465,-51.758,0.000
1587068791.440,0.488,478.516,173.828,-38.086,0.000
1587068791.444,21.973,545.898,157.227,-20.020,0.000
1587068791.448,-94.727,3.418,-166.992,-20.508,0.000
1587068791.452,-124.512,-242.188,-321.289,-45.898,0.000
1587068791.456,-10.742,-46.875,-186.035,-50.781,0.000
1587068791.460,50.781,20.020,-103.516,-21.973,0.000
1587068791.464,-51.270,-336.914,-330.078,-14.648,0.000
1587068791.467,-141.113,-283.203,-334.473,-56.641,0.000
1587068791.471,-52.734,124.023,-51.270,-65.918,0.000
1587068791.475,35.645,193.848,18.555,-53.223,0.000
1587068791.479,-26.855,-0.977,-105.469,-39.551,0.000
1587068791.483,-131.348,-102.539,-201.660,-41.504,0.000
1587068791.487,-96.680,-292.969,-357.422,-56.152,0.000
1587068791.491,24.902,12.695,-97.656,-56.152,0.000
1587068791.495,9.277,401.367,124.023,-31.738,0.000
1587068791.499,-96.191,-23.438,-162.109,-25.879,0.000
1587068791.503,-75.684,-278.809,-347.656,-30.273,0.000
1587068791.507,33.691,-48.828,-216.797,-17.090,0.000
1587068791.510,30.273,254.395,38.086,-10.742,0.000
1587068791.514,-87.891,19.043,-116.699,-21.484,0.000
1587068791.518,-115.723,-434.570,-448.730,-36.133,0.000
1587068791.522,-13.672,-381.836,-317.871,-40.527,0.000
1587068791.526,38.086,209.473,86.914,-41.016,0.000
1587068791.530,-48.828,340.820,44.434,-33.691,0.000
1587068791.534,-138.184,-342.285,-417.480,-33.203,0.000
1587068791.538,-56.152,-292.480,-289.551,-46.875,0.000
1587068791.542,42.969,425.293,173.340,-55.664,0.000
1587068791.546,-18.555,453.125,111.328,-30.273,0.000
1587068791.550,-102.539,-346.680,-372.070,-17.578,0.000
1587068791.553,-65.918,-716.309,-550.293,-30.762,0.000
1587068791.557,29.297,-35.156,-94.727,-37.598,0.000
1587068791.561,9.766,507.324,188.965,-30.273,0.000
1587068791.565,-103.516,-297.363,-333.008,-28.320,0.000
1587068791.569,-99.609,-758.789,-551.270,-31.738,0.000
1587068791.573,22.461,71.289,-41.992,-29.297,0.000
1587068791.577,37.598,564.453,160.645,-24.414,0.000
1587068791.581,-77.148,87.891,-119.629,-28.809,0.000
1587068791.585,-124.023,-424.316,-417.969,-52.246,0.000
1587068791.589,-24.902,118.164,-68.359,-65.918,0.000
1587068791.592,47.363,608.398,216.309,-45.410,0.000
1587068791.596,-44.922,194.336,-105.469,-34.180,0.000
1587068791.600,-133.301,-533.691,-492.676,-44.922,0.000
1587068791.604,-53.711,-282.227,-252.930,-51.758,0.000
1587068791.608,49.805,479.492,159.180,-47.852,0.000
1587068791.612,7.324,-15.137,-132.812,-13.672,0.000
1587068791.616,-117.188,-531.250,-463.379,-27.832,0.000
1587068791.620,-99.121,-42.480,-203.613,-55.664,0.000
1587068791.624,30.273,331.543,84.473,-38.086,0.000
1587068791.628,27.832,368.652,133.301,-26.367,0.000
1587068791.632,-93.262,-77.637,-159.180,-34.180,0.000
1587068791.635,-115.723,-273.926,-349.609,-41.016,0.000
1587068791.639,0.000,125.977,-7.324,-43.945,0.000
1587068791.643,38.574,368.164,144.043,-33.203,0.000
1587068791.647,-70.801,-52.734,-183.105,-16.113,0.000
1587068791.651,-135.254,-364.258,-329.590,-35.645,0.000
1587068791.655,-18.066,-234.863,-312.500,-22.949,0.000
1587068791.659,97.168,113.770,-101.562,20.996,0.000
1587068791.663,0.000,436.523,134.766,14.160,0.000
1587068791.667,-145.508,-103.027,-250.000,-41.504,0.000
1587068791.671,-93.262,-510.742,-430.664,-54.688,0.000
1587068791.675,25.879,-94.238,-101.562,-31.738,0.000
1587068791.678,-11.719,393.555,164.551,-31.250,0.000
1587068791.682,-137.695,-18.555,-178.223,-37.109,0.000
1587068791.686,-125.000,-358.398,-390.137,-46.387,0.000
1587068791.690,-4.395,-6.348,-43.457,-48.340,0.000
1587068791.694,-3.906,235.352,122.070,-23.438,0.000
1587068791.698,-123.047,-52.734,-150.391,-20.020,0.000
1587068791.702,-145.508,-798.828,-583.008,-46.387,0.000
1587068791.706,-34.668,-469.727,-290.527,-50.293,0.000
1587068791.710,14.160,678.711,294.434,-41.016,0.000
1587068791.714,-86.914,276.367,-20.996,-38.086,0.000
1587068791.717,-158.691,-505.859,-454.102,-53.223,0.000
1587068791.721,-62.012,-139.648,-180.176,-54.688,0.000
1587068791.725,46.387,487.305,218.262,-28.809,0.000
1587068791.729,-30.762,195.801,-3.418,-14.160,0.000
1587068791.733,-143.555,-416.992,-398.926,-32.227,0.000
1587068791.737,-79.590,-226.074,-283.691,-38.574,0.000
1587068791.741,38.574,211.914,30.762,-24.902,0.000
1587068791.745,27.344,17.090,-105.469,-2.441,0.000
1587068791.749,-104.004,-618.164,-491.699,-15.137,0.000
1587068791.753,-119.629,-222.656,-215.820,-60.547,0.000
1587068791.757,17.090,472.168,118.164,-52.246,0.000
1587068791.760,23.438,444.336,143.066,-35.156,0.000
1587068791.764,-99.121,-28.320,-138.184,-35.156,0.000
1587068791.768,-125.977,-448.242,-434.082,-33.691,0.000
1587068791.772,-18.555,-157.715,-178.223,-32.715,0.000
1587068791.776,47.363,343.750,180.664,-26.367,0.000
1587068791.780,-44.922,154.297,29.297,-10.254,0.000
1587068791.784,-125.977,-288.574,-325.195,-21.973,0.000
1587068791.788,-45.410,-248.047,-292.480,-29.297,0.000
1587068791.792,64.453,-229.980,-212.402,-13.672,0.000
1587068791.796,2.441,-210.449,-163.574,-7.812,0.000
1587068791.800,-120.117,-34.668,-148.926,-30.273,0.000
1587068791.803,-70.312,-184.082,-335.938,-35.645,0.000
1587068791.807,34.180,158.203,-25.879,-29.785,0.000
1587068791.811,-0.977,488.770,191.406,-25.879,0.000
1587068791.815,-128.418,30.762,-140.137,-40.527,0.000
1587068791.819,-136.230,-409.668,-418.945,-58.594,0.000
1587068791.823,-10.254,-104.004,-169.434,-31.738,0.000
1587068791.827,16.602,485.840,231.445,-19.531,0.000
1587068791.831,-93.262,159.180,-46.875,-28.320,0.000
1587068791.835,-136.230,-741.211,-593.750,-40.527,0.000
1587068791.839,-21.973,-433.105,-289.551,-32.227,0.000
1587068791.842,53.223,495.117,224.609,-13.672,0.000
1587068791.846,-35.645,468.750,145.508,-25.879,0.000
1587068791.850,-128.906,-444.336,-334.473,-47.852,0.000
1587068791.854,-61.035,-532.715,-300.781,-41.992,0.000
1587068791.858,33.691,436.523,218.262,-41.016,0.000
1587068791.862,-18.555,222.168,-3.906,-38.574,0.000
1587068791.866,-125.000,-473.633,-359.863,-29.297,0.000
1587068791.870,-98.633,-295.898,-215.820,-43.457,0.000
1587068791.874,18.555,474.609,193.848,-45.898,0.000
1587068791.878,14.648,603.027,176.270,-30.762,0.000
1587068791.882,-101.074,-295.410,-323.242,-34.668,0.000
1587068791.885,-119.629,-665.527,-438.965,-32.715,0.000
1587068791.889,4.395,113.281,33.203,-27.344,0.000
1587068791.893,61.035,488.281,143.066,-29.785,0.000
1587068791.897,-56.641,-400.879,-317.871,-24.902,0.000
1587068791.901,-146.973,-604.980,-395.508,-52.246,0.000
1587068791.905,-37.598,165.039,-15.625,-47.852,0.000
1587068791.909,64.453,409.668,137.207,-14.648,0.000
1587068791.913,-32.227,86.426,-80.566,-14.648,0.000
1587068791.917,-124.023,-261.719,-312.500,-22.949,0.000
1587068791.921,-56.152,-77.637,-154.785,-48.828,0.000
1587068791.925,39.062,187.012,80.078,-56.152,0.000
1587068791.928,-6.348,-35.156,-100.586,-43.945,0.000
1587068791.932,-117.188,-333.984,-337.891,-44.922,0.000
1587068791.936,-101.562,-103.027,-196.289,-51.270,0.000
1587068791.940,17.090,-0.977,-122.070,-43.457,0.000
1587068791.944,17.090,-136.719,-114.746,-13.672,0.000
1587068791.948,-103.516,40.527,-54.688,-15.625,0.000
1587068791.952,-111.328,-156.738,-323.242,-32.227,0.000
1587068791.956,-1.465,-117.676,-246.582,-46.875,0.000
1587068791.960,39.551,307.129,41.504,-39.062,0.000
1587068791.964,-72.266,267.090,56.152,-34.180,0.000
1587068791.967,-135.254,-291.992,-339.844,-56.152,0.000
1587068791.971,-37.109,-262.695,-311.035,-51.758,0.000
1587068791.975,38.086,205.566,79.102,-42.969,0.000
1587068791.979,-35.645,90.820,-53.223,-40.039,0.000
1587068791.983,-129.883,-457.031,-463.379,-50.293,0.000
1587068791.987,-75.684,-770.996,-512.695,-42.969,0.000
1587068791.991,29.297,-9.766,-16.113,-40.527,0.000
1587068791.995,-5.859,689.941,229.980,-37.109,0.000
1587068791.999,-116.699,-19.043,-214.844,-24.414,0.000
1587068792.003,-93.262,-405.762,-407.227,-33.203,0.000
